testplan,testset,model,correct,correct_answer,answer,question
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/financials/AMZN""}","{""answer"": ""/v3/reference/financials/AMZN""}",Where can you access earnings data for Amazon (AMZN) from the last quarter?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/financials/AMZN""}","{""answer"": ""/v3/reference/financials/AMZN""}",Where can you access earnings data for Amazon (AMZN) from the last quarter?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/financials/AMZN""}","{""answer"": ""/v3/reference/financials/AMZN""}",Where can you access earnings data for Amazon (AMZN) from the last quarter?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/financials/AMZN""}","{""answer"": ""/v3/reference/financials/AMZN""}",Where can you access earnings data for Amazon (AMZN) from the last quarter?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/financials/AMZN""}","{""answer"": ""/v3/reference/financials/AMZN""}",Where can you access earnings data for Amazon (AMZN) from the last quarter?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/financials/AMZN""}","{""answer"": ""/v3/reference/financials/AMZN""}",Where can you access earnings data for Amazon (AMZN) from the last quarter?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/financials/AMZN""}","{""answer"": ""/v3/reference/financials/AMZN""}",Where can you access earnings data for Amazon (AMZN) from the last quarter?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/financials/AMZN""}","{""answer"": ""/v3/reference/financials/AMZN""}",Where can you access earnings data for Amazon (AMZN) from the last quarter?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/financials/AMZN""}","{""answer"": ""/v3/reference/financials/AMZN""}",Where can you access earnings data for Amazon (AMZN) from the last quarter?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/financials/AMZN""}","{""answer"": ""/v3/reference/financials/AMZN""}",Where can you access earnings data for Amazon (AMZN) from the last quarter?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/options/NVDA""}","{""answer"": ""/v3/reference/options/NVDA""}",Which endpoint is correct for accessing the most recent options data for NVIDIA (NVDA)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/options/NVDA""}","{""answer"": ""/v3/reference/options/NVDA""}",Which endpoint is correct for accessing the most recent options data for NVIDIA (NVDA)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/options/NVDA""}","{""answer"": ""/v3/reference/options/NVDA""}",Which endpoint is correct for accessing the most recent options data for NVIDIA (NVDA)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/options/NVDA""}","{""answer"": ""/v3/reference/options/NVDA""}",Which endpoint is correct for accessing the most recent options data for NVIDIA (NVDA)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/options/NVDA""}","{""answer"": ""/v3/reference/options/NVDA""}",Which endpoint is correct for accessing the most recent options data for NVIDIA (NVDA)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/options/NVDA""}","{""answer"": ""/v3/reference/options/NVDA""}",Which endpoint is correct for accessing the most recent options data for NVIDIA (NVDA)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/options/NVDA""}","{""answer"": ""/v3/reference/options/NVDA""}",Which endpoint is correct for accessing the most recent options data for NVIDIA (NVDA)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/options/NVDA""}","{""answer"": ""/v3/reference/options/NVDA""}",Which endpoint is correct for accessing the most recent options data for NVIDIA (NVDA)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/options/NVDA""}","{""answer"": ""/v3/reference/options/NVDA""}",Which endpoint is correct for accessing the most recent options data for NVIDIA (NVDA)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/options/NVDA""}","{""answer"": ""/v3/reference/options/NVDA""}",Which endpoint is correct for accessing the most recent options data for NVIDIA (NVDA)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/options/NVDA""}","{""answer"": ""/v3/reference/options/NVDA""}",Which endpoint is correct for accessing the most recent options data for NVIDIA (NVDA)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/options/NVDA""}","{""answer"": ""/v3/reference/options/NVDA""}",Which endpoint is correct for accessing the most recent options data for NVIDIA (NVDA)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/options/NVDA""}","{""answer"": ""/v3/reference/options/NVDA""}",Which endpoint is correct for accessing the most recent options data for NVIDIA (NVDA)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/options/NVDA""}","{""answer"": ""/v3/reference/options/NVDA""}",Which endpoint is correct for accessing the most recent options data for NVIDIA (NVDA)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/options/NVDA""}","{""answer"": ""/v3/reference/options/NVDA""}",Which endpoint is correct for accessing the most recent options data for NVIDIA (NVDA)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/options/NVDA""}","{""answer"": ""/v3/reference/options/NVDA""}",Which endpoint is correct for accessing the most recent options data for NVIDIA (NVDA)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/options/NVDA""}","{""answer"": ""/v3/reference/options/NVDA""}",Which endpoint is correct for accessing the most recent options data for NVIDIA (NVDA)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/options/NVDA""}","{""answer"": ""/v3/reference/options/NVDA""}",Which endpoint is correct for accessing the most recent options data for NVIDIA (NVDA)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/options/NVDA""}","{""answer"": ""/v3/reference/options/NVDA""}",Which endpoint is correct for accessing the most recent options data for NVIDIA (NVDA)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/options/NVDA""}","{""answer"": ""/v3/reference/options/NVDA""}",Which endpoint is correct for accessing the most recent options data for NVIDIA (NVDA)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","Which endpoint should be used to find pre-market trading data for the S&P 500 ETF (SPY)? Use October 2, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","Which endpoint should be used to find pre-market trading data for the S&P 500 ETF (SPY)? Use October 2, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","Which endpoint should be used to find pre-market trading data for the S&P 500 ETF (SPY)? Use October 2, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","Which endpoint should be used to find pre-market trading data for the S&P 500 ETF (SPY)? Use October 2, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","Which endpoint should be used to find pre-market trading data for the S&P 500 ETF (SPY)? Use October 2, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","Which endpoint should be used to find pre-market trading data for the S&P 500 ETF (SPY)? Use October 2, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","Which endpoint should be used to find pre-market trading data for the S&P 500 ETF (SPY)? Use October 2, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","Which endpoint should be used to find pre-market trading data for the S&P 500 ETF (SPY)? Use October 2, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","Which endpoint should be used to find pre-market trading data for the S&P 500 ETF (SPY)? Use October 2, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","Which endpoint should be used to find pre-market trading data for the S&P 500 ETF (SPY)? Use October 2, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","Which endpoint should be used to find pre-market trading data for the S&P 500 ETF (SPY)? Use October 2, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","Which endpoint should be used to find pre-market trading data for the S&P 500 ETF (SPY)? Use October 2, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","Which endpoint should be used to find pre-market trading data for the S&P 500 ETF (SPY)? Use October 2, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","Which endpoint should be used to find pre-market trading data for the S&P 500 ETF (SPY)? Use October 2, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","Which endpoint should be used to find pre-market trading data for the S&P 500 ETF (SPY)? Use October 2, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","Which endpoint should be used to find pre-market trading data for the S&P 500 ETF (SPY)? Use October 2, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","Which endpoint should be used to find pre-market trading data for the S&P 500 ETF (SPY)? Use October 2, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,yi:9b-v1.5,False,"{""answer"": ""/v2/last/nbbo/AAPL""}","{""answer"": ""/v2/last/nbbo{AAPL}""}",How to get the bid-ask spread for Apple (AAPL) in real-time?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","Which endpoint should be used to find pre-market trading data for the S&P 500 ETF (SPY)? Use October 2, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","Which endpoint should be used to find pre-market trading data for the S&P 500 ETF (SPY)? Use October 2, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","Which endpoint should be used to find pre-market trading data for the S&P 500 ETF (SPY)? Use October 2, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/last/trade/GOOGL""}","{""answer"": ""/v2/last/trade/GOOGL""}",Which endpoint should be used to retrieve real-time stock price data for Google (GOOGL)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/last/trade/GOOGL""}","{""answer"": ""/v2/last/trade/GOOGL""}",Which endpoint should be used to retrieve real-time stock price data for Google (GOOGL)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/last/trade/GOOGL""}","{""answer"": ""/v2/last/trade/GOOGL""}",Which endpoint should be used to retrieve real-time stock price data for Google (GOOGL)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/last/trade/GOOGL""}","{""answer"": ""/v2/last/trade/GOOGL""}",Which endpoint should be used to retrieve real-time stock price data for Google (GOOGL)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/last/trade/GOOGL""}","{""answer"": ""/v2/last/trade/GOOGL""}",Which endpoint should be used to retrieve real-time stock price data for Google (GOOGL)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/last/trade/GOOGL""}","{""answer"": ""/v2/last/trade/GOOGL""}",Which endpoint should be used to retrieve real-time stock price data for Google (GOOGL)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/last/trade/GOOGL""}","{""answer"": ""/v2/last/trade/GOOGL""}",Which endpoint should be used to retrieve real-time stock price data for Google (GOOGL)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/last/trade/GOOGL""}","{""answer"": ""/v2/last/trade/GOOGL""}",Which endpoint should be used to retrieve real-time stock price data for Google (GOOGL)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/last/trade/GOOGL""}","{""answer"": ""/v2/last/trade/GOOGL""}",Which endpoint should be used to retrieve real-time stock price data for Google (GOOGL)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/last/trade/GOOGL""}","{""answer"": ""/v2/last/trade/GOOGL""}",Which endpoint should be used to retrieve real-time stock price data for Google (GOOGL)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/last/trade/GOOGL""}","{""answer"": ""/v2/last/trade/GOOGL""}",Which endpoint should be used to retrieve real-time stock price data for Google (GOOGL)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/last/trade/GOOGL""}","{""answer"": ""/v2/last/trade/GOOGL""}",Which endpoint should be used to retrieve real-time stock price data for Google (GOOGL)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/last/trade/GOOGL""}","{""answer"": ""/v2/last/trade/GOOGL""}",Which endpoint should be used to retrieve real-time stock price data for Google (GOOGL)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/last/trade/GOOGL""}","{""answer"": ""/v2/last/trade/GOOGL""}",Which endpoint should be used to retrieve real-time stock price data for Google (GOOGL)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/last/trade/GOOGL""}","{""answer"": ""/v2/last/trade/GOOGL""}",Which endpoint should be used to retrieve real-time stock price data for Google (GOOGL)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/last/trade/GOOGL""}","{""answer"": ""/v2/last/trade/GOOGL""}",Which endpoint should be used to retrieve real-time stock price data for Google (GOOGL)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/last/trade/GOOGL""}","{""answer"": ""/v2/last/trade/GOOGL""}",Which endpoint should be used to retrieve real-time stock price data for Google (GOOGL)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/last/trade/GOOGL""}","{""answer"": ""/v2/last/trade/GOOGL""}",Which endpoint should be used to retrieve real-time stock price data for Google (GOOGL)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/last/trade/GOOGL""}","{""answer"": ""/v2/last/trade/GOOGL""}",Which endpoint should be used to retrieve real-time stock price data for Google (GOOGL)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/last/trade/GOOGL""}","{""answer"": ""/v2/last/trade/GOOGL""}",Which endpoint should be used to retrieve real-time stock price data for Google (GOOGL)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/dividends/KO""}","{""answer"": ""/v3/reference/dividends/KO""}",Which endpoint would you use to find the latest dividend information for Coca-Cola (KO)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/dividends/KO""}","{""answer"": ""/v3/reference/dividends/KO""}",Which endpoint would you use to find the latest dividend information for Coca-Cola (KO)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/dividends/KO""}","{""answer"": ""/v3/reference/dividends/KO""}",Which endpoint would you use to find the latest dividend information for Coca-Cola (KO)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/dividends/KO""}","{""answer"": ""/v3/reference/dividends/KO""}",Which endpoint would you use to find the latest dividend information for Coca-Cola (KO)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/dividends/KO""}","{""answer"": ""/v3/reference/dividends/KO""}",Which endpoint would you use to find the latest dividend information for Coca-Cola (KO)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/dividends/KO""}","{""answer"": ""/v3/reference/dividends/KO""}",Which endpoint would you use to find the latest dividend information for Coca-Cola (KO)?
Polygon.io endpoint generation Q&A,Polyg-1,zephyr:7b,True,"{""answer"": ""/v2/last/nbbo/AAPL""}","{""answer"": ""/v2/last/nbbo/AAPL""}",How to get the bid-ask spread for Apple (AAPL) in real-time?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/dividends/KO""}","{""answer"": ""/v3/reference/dividends/KO""}",Which endpoint would you use to find the latest dividend information for Coca-Cola (KO)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/dividends/KO""}","{""answer"": ""/v3/reference/dividends/KO""}",Which endpoint would you use to find the latest dividend information for Coca-Cola (KO)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/dividends/KO""}","{""answer"": ""/v3/reference/dividends/KO""}",Which endpoint would you use to find the latest dividend information for Coca-Cola (KO)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/dividends/KO""}","{""answer"": ""/v3/reference/dividends/KO""}",Which endpoint would you use to find the latest dividend information for Coca-Cola (KO)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/dividends/KO""}","{""answer"": ""/v3/reference/dividends/KO""}",Which endpoint would you use to find the latest dividend information for Coca-Cola (KO)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/dividends/KO""}","{""answer"": ""/v3/reference/dividends/KO""}",Which endpoint would you use to find the latest dividend information for Coca-Cola (KO)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/dividends/KO""}","{""answer"": ""/v3/reference/dividends/KO""}",Which endpoint would you use to find the latest dividend information for Coca-Cola (KO)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/dividends/KO""}","{""answer"": ""/v3/reference/dividends/KO""}",Which endpoint would you use to find the latest dividend information for Coca-Cola (KO)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/dividends/KO""}","{""answer"": ""/v3/reference/dividends/KO""}",Which endpoint would you use to find the latest dividend information for Coca-Cola (KO)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/dividends/KO""}","{""answer"": ""/v3/reference/dividends/KO""}",Which endpoint would you use to find the latest dividend information for Coca-Cola (KO)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/dividends/KO""}","{""answer"": ""/v3/reference/dividends/KO""}",Which endpoint would you use to find the latest dividend information for Coca-Cola (KO)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/dividends/KO""}","{""answer"": ""/v3/reference/dividends/KO""}",Which endpoint would you use to find the latest dividend information for Coca-Cola (KO)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/dividends/KO""}","{""answer"": ""/v3/reference/dividends/KO""}",Which endpoint would you use to find the latest dividend information for Coca-Cola (KO)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v3/reference/dividends/KO""}","{""answer"": ""/v3/reference/dividends/KO""}",Which endpoint would you use to find the latest dividend information for Coca-Cola (KO)?
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","Which endpoint would you use to find the minute-by-minute total trading volume for Pfizer (PFE) on the last trading day? Use October 8, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","Which endpoint would you use to find the minute-by-minute total trading volume for Pfizer (PFE) on the last trading day? Use October 8, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","Which endpoint would you use to find the minute-by-minute total trading volume for Pfizer (PFE) on the last trading day? Use October 8, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","Which endpoint would you use to find the minute-by-minute total trading volume for Pfizer (PFE) on the last trading day? Use October 8, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","Which endpoint would you use to find the minute-by-minute total trading volume for Pfizer (PFE) on the last trading day? Use October 8, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","Which endpoint would you use to find the minute-by-minute total trading volume for Pfizer (PFE) on the last trading day? Use October 8, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","Which endpoint would you use to find the minute-by-minute total trading volume for Pfizer (PFE) on the last trading day? Use October 8, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","Which endpoint would you use to find the minute-by-minute total trading volume for Pfizer (PFE) on the last trading day? Use October 8, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","Which endpoint would you use to find the minute-by-minute total trading volume for Pfizer (PFE) on the last trading day? Use October 8, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:72b,True,"{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","{""answer"": ""/v2/aggs/ticker/PFE/range/1/minute/2023-10-08/2023-10-08""}","Which endpoint would you use to find the minute-by-minute total trading volume for Pfizer (PFE) on the last trading day? Use October 8, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,qwen2:7b,True,"{""answer"": ""/v2/last/nbbo/AAPL""}","{""answer"": ""/v2/last/nbbo/AAPL""}",How can you access the bid-ask spread for Apple (AAPL) in real-time?
